CÓDIGO;Semana;Acumulado;PERIODO
DNEO;26;1;202390
DNEO;27;1;202390
DNEO;28;1;202390
DNEO;29;1;202390
DNEO;30;5;202390
DNEO;31;5;202390
DNEO;32;5;202390
DNEO;33;7;202390
DNEO;34;7;202390
DNEO;35;7;202390
DNEO;36;8;202390
DNEO;37;8;202390
DNEO;38;9;202390
DOCB;35;4;202390
DOCB;36;4;202390
DOCB;37;4;202390
DOCB;38;4;202390
DOCI;34;3;202390
DOCI;35;4;202390
DOCI;36;4;202390
DOCI;37;4;202390
DOCI;38;4;202390
DOCM;20;1;202390
DOCM;21;1;202390
DOCM;22;1;202390
DOCM;23;1;202390
DOCM;24;1;202390
DOCM;25;1;202390
DOCM;26;1;202390
DOCM;27;1;202390
DOCM;28;1;202390
DOCM;29;1;202390
DOCM;30;1;202390
DOCM;31;1;202390
DOCM;32;1;202390
DOCM;33;1;202390
DOCM;34;1;202390
DOCM;35;1;202390
DOCM;36;1;202390
DOCM;37;1;202390
DOCM;38;1;202390
DODE;34;1;202390
DODE;35;2;202390
DODE;36;3;202390
DODE;37;3;202390
DODE;38;3;202390
DODP;12;2;202390
DODP;13;2;202390
DODP;14;2;202390
DODP;15;2;202390
DODP;16;2;202390
DODP;17;3;202390
DODP;18;5;202390
DODP;19;5;202390
DODP;20;7;202390
DODP;21;8;202390
DODP;22;8;202390
DODP;23;8;202390
DODP;24;9;202390
DODP;25;12;202390
DODP;26;12;202390
DODP;27;12;202390
DODP;28;13;202390
DODP;29;13;202390
DODP;30;14;202390
DODP;31;15;202390
DODP;32;15;202390
DODP;33;16;202390
DODP;34;16;202390
DODP;35;16;202390
DODP;36;16;202390
DODP;37;16;202390
DODP;38;16;202390
DOFI;34;3;202390
DOFI;35;4;202390
DOFI;36;4;202390
DOFI;37;4;202390
DOFI;38;4;202390
DOHI;34;4;202390
DOHI;35;5;202390
DOHI;36;6;202390
DOHI;37;6;202390
DOHI;38;6;202390
DOIA;25;1;202390
DOIA;26;1;202390
DOIA;27;1;202390
DOIA;28;1;202390
DOIA;29;1;202390
DOIA;30;1;202390
DOIA;31;1;202390
DOIA;32;1;202390
DOIA;33;1;202390
DOIA;34;1;202390
DOIA;35;1;202390
DOIA;36;1;202390
DOIA;37;1;202390
DOIA;38;1;202390
DOPI;12;2;202390
DOPI;13;4;202390
DOPI;14;6;202390
DOPI;15;8;202390
DOPI;16;11;202390
DOPI;17;11;202390
DOPI;18;12;202390
DOPI;19;16;202390
DOPI;20;19;202390
DOPI;21;21;202390
DOPI;22;24;202390
DOPI;23;26;202390
DOPI;24;27;202390
DOPI;25;31;202390
DOPI;26;33;202390
DOPI;27;34;202390
DOPI;28;36;202390
DOPI;29;37;202390
DOPI;30;40;202390
DOPI;31;42;202390
DOPI;32;42;202390
DOPI;33;42;202390
DOPI;34;42;202390
DOPI;35;42;202390
DOPI;36;42;202390
DOPI;37;42;202390
DOPI;38;44;202390
DORE;27;1;202390
DORE;28;1;202390
DORE;29;1;202390
DORE;30;1;202390
DORE;31;1;202390
DORE;32;1;202390
DORE;33;1;202390
DORE;34;1;202390
DORE;35;1;202390
DORE;36;1;202390
DORE;37;1;202390
DORE;38;1;202390
DPAD;16;1;202390
DPAD;17;3;202390
DPAD;18;4;202390
DPAD;19;4;202390
DPAD;20;4;202390
DPAD;21;5;202390
DPAD;22;5;202390
DPAD;23;5;202390
DPAD;24;5;202390
DPAD;25;5;202390
DPAD;26;5;202390
DPAD;27;5;202390
DPAD;28;6;202390
DPAD;29;6;202390
DPAD;30;7;202390
DPAD;31;7;202390
DPAD;32;8;202390
DPAD;33;8;202390
DPAD;34;8;202390
DPAD;35;8;202390
DPAD;36;8;202390
DPAD;37;8;202390
DPAD;38;8;202390
DPEN;13;2;202390
DPEN;14;2;202390
DPEN;15;5;202390
DPEN;16;7;202390
DPEN;17;7;202390
DPEN;18;9;202390
DPEN;19;10;202390
DPEN;20;10;202390
DPEN;21;11;202390
DPEN;22;11;202390
DPEN;23;11;202390
DPEN;24;11;202390
DPEN;25;12;202390
DPEN;26;12;202390
DPEN;27;14;202390
DPEN;28;14;202390
DPEN;29;16;202390
DPEN;30;17;202390
DPEN;31;18;202390
DPEN;32;18;202390
DPEN;33;18;202390
DPEN;34;20;202390
DPEN;35;20;202390
DPEN;36;20;202390
DPEN;37;20;202390
DPEN;38;22;202390
DPPC;20;1;202390
DPPC;21;3;202390
DPPC;22;3;202390
DPPC;23;3;202390
DPPC;24;4;202390
DPPC;25;4;202390
DPPC;26;4;202390
DPPC;27;5;202390
DPPC;28;5;202390
DPPC;29;6;202390
DPPC;30;7;202390
DPPC;31;7;202390
DPPC;32;8;202390
DPPC;33;10;202390
DPPC;34;11;202390
DPPC;35;12;202390
DPPC;36;13;202390
DPPC;37;15;202390
DPPC;38;17;202390
DPPE;25;1;202390
DPPE;26;1;202390
DPPE;27;1;202390
DPPE;28;1;202390
DPPE;29;1;202390
DPPE;30;1;202390
DPPE;31;1;202390
DPPE;32;1;202390
DPPE;33;1;202390
DPPE;34;1;202390
DPPE;35;2;202390
DPPE;36;2;202390
DPPE;37;3;202390
DPPE;38;4;202390
DPSM;23;1;202390
DPSM;24;1;202390
DPSM;25;1;202390
DPSM;26;1;202390
DPSM;27;1;202390
DPSM;28;1;202390
DPSM;29;2;202390
DPSM;30;2;202390
DPSM;31;2;202390
DPSM;32;2;202390
DPSM;33;2;202390
DPSM;34;2;202390
DPSM;35;3;202390
DPSM;36;3;202390
DPSM;37;4;202390
DPSM;38;4;202390
DRET;24;1;202390
DRET;25;1;202390
DRET;26;1;202390
DRET;27;1;202390
DRET;28;1;202390
DRET;29;1;202390
DRET;30;1;202390
DRET;31;1;202390
DRET;32;1;202390
DRET;33;1;202390
DRET;34;1;202390
DRET;35;2;202390
DRET;36;2;202390
DRET;37;2;202390
DRET;38;2;202390
DRGP;23;1;202390
DRGP;24;1;202390
DRGP;25;1;202390
DRGP;26;1;202390
DRGP;27;2;202390
DRGP;28;2;202390
DRGP;29;2;202390
DRGP;30;2;202390
DRGP;31;2;202390
DRGP;32;2;202390
DRGP;33;2;202390
DRGP;34;2;202390
DRGP;35;2;202390
DRGP;36;2;202390
DRGP;37;2;202390
DRGP;38;2;202390
DRNA;27;1;202390
DRNA;28;1;202390
DRNA;29;1;202390
DRNA;30;1;202390
DRNA;31;1;202390
DRNA;32;1;202390
DRNA;33;1;202390
DRNA;34;1;202390
DRNA;35;1;202390
DRNA;36;2;202390
DRNA;37;5;202390
DRNA;38;5;202390
DSCE;13;1;202390
DSCE;14;1;202390
DSCE;15;1;202390
DSCE;16;2;202390
DSCE;17;2;202390
DSCE;18;3;202390
DSCE;19;3;202390
DSCE;20;3;202390
DSCE;21;4;202390
DSCE;22;5;202390
DSCE;23;6;202390
DSCE;24;6;202390
DSCE;25;7;202390
DSCE;26;7;202390
DSCE;27;7;202390
DSCE;28;9;202390
DSCE;29;9;202390
DSCE;30;13;202390
DSCE;31;16;202390
DSCE;32;16;202390
DSCE;33;16;202390
DSCE;34;16;202390
DSCE;35;16;202390
DSCE;36;17;202390
DSCE;37;18;202390
DSCE;38;18;202390
DSMP;13;1;202390
DSMP;14;1;202390
DSMP;15;3;202390
DSMP;16;3;202390
DSMP;17;3;202390
DSMP;18;3;202390
DSMP;19;3;202390
DSMP;20;3;202390
DSMP;21;3;202390
DSMP;22;3;202390
DSMP;23;3;202390
DSMP;24;3;202390
DSMP;25;3;202390
DSMP;26;6;202390
DSMP;27;7;202390
DSMP;28;8;202390
DSMP;29;8;202390
DSMP;30;8;202390
DSMP;31;9;202390
DSMP;32;9;202390
DSMP;33;10;202390
DSMP;34;11;202390
DSMP;35;11;202390
DSMP;36;13;202390
DSMP;37;13;202390
DSMP;38;14;202390
DTCG;21;1;202390
DTCG;22;1;202390
DTCG;23;1;202390
DTCG;24;1;202390
DTCG;25;1;202390
DTCG;26;1;202390
DTCG;27;2;202390
DTCG;28;3;202390
DTCG;29;3;202390
DTCG;30;3;202390
DTCG;31;3;202390
DTCG;32;3;202390
DTCG;33;3;202390
DTCG;34;3;202390
DTCG;35;3;202390
DTCG;36;4;202390
DTCG;37;4;202390
DTCG;38;4;202390
ECAN;18;1;202390
ECAN;19;1;202390
ECAN;20;1;202390
ECAN;21;1;202390
ECAN;22;1;202390
ECAN;23;1;202390
ECAN;24;1;202390
ECAN;25;1;202390
ECAN;26;1;202390
ECAN;27;1;202390
ECAN;28;1;202390
ECAN;29;1;202390
ECAN;30;1;202390
ECAN;31;1;202390
ECAN;32;1;202390
ECAN;33;1;202390
ECAN;34;1;202390
ECAN;35;1;202390
ECAN;36;1;202390
ECAN;37;1;202390
ECAN;38;1;202390
ECKI;36;2;202390
ECKI;37;2;202390
ECKI;38;2;202390
ECMI;26;1;202390
ECMI;27;1;202390
ECMI;28;1;202390
ECMI;29;1;202390
ECMI;30;1;202390
ECMI;31;1;202390
ECMI;32;1;202390
ECMI;33;1;202390
ECMI;34;1;202390
ECMI;35;1;202390
ECMI;36;1;202390
ECMI;37;1;202390
ECMI;38;1;202390
ECNE;21;1;202390
ECNE;22;1;202390
ECNE;23;1;202390
ECNE;24;1;202390
ECNE;25;1;202390
ECNE;26;1;202390
ECNE;27;1;202390
ECNE;28;1;202390
ECNE;29;1;202390
ECNE;30;1;202390
ECNE;31;1;202390
ECNE;32;1;202390
ECNE;33;1;202390
ECNE;34;1;202390
ECNE;35;1;202390
ECNE;36;1;202390
ECNE;37;1;202390
ECNE;38;1;202390
EMAN;27;4;202390
EMAN;28;5;202390
EMAN;29;5;202390
EMAN;30;5;202390
EMAN;31;5;202390
EMAN;32;5;202390
EMAN;33;5;202390
EMAN;34;5;202390
EMAN;35;5;202390
EMAN;36;5;202390
EMAN;37;5;202390
EMAN;38;5;202390
EMCG;27;1;202390
EMCG;28;1;202390
EMCG;29;1;202390
EMCG;30;1;202390
EMCG;31;1;202390
EMCG;32;1;202390
EMCG;33;1;202390
EMCG;34;1;202390
EMCG;35;1;202390
EMCG;36;1;202390
EMCG;37;1;202390
EMCG;38;1;202390
EMCT;30;1;202390
EMCT;31;1;202390
EMCT;32;1;202390
EMCT;33;1;202390
EMCT;34;1;202390
EMCT;35;1;202390
EMCT;36;1;202390
EMCT;37;1;202390
EMCT;38;1;202390
EMFL;28;1;202390
EMFL;29;1;202390
EMFL;30;1;202390
EMFL;31;1;202390
EMFL;32;1;202390
EMFL;33;1;202390
EMFL;34;1;202390
EMFL;35;1;202390
EMFL;36;2;202390
EMFL;37;2;202390
EMFL;38;2;202390
EMMI;28;4;202390
EMMI;29;4;202390
EMMI;30;4;202390
EMMI;31;4;202390
EMMI;32;4;202390
EMMI;33;4;202390
EMMI;34;4;202390
EMMI;35;4;202390
EMMI;36;4;202390
EMMI;37;4;202390
EMMI;38;4;202390
EMNE;28;2;202390
EMNE;29;2;202390
EMNE;30;2;202390
EMNE;31;2;202390
EMNE;32;2;202390
EMNE;33;2;202390
EMNE;34;2;202390
EMNE;35;2;202390
EMNE;36;2;202390
EMNE;37;2;202390
EMNE;38;2;202390
EMOT;28;2;202390
EMOT;29;2;202390
EMOT;30;3;202390
EMOT;31;3;202390
EMOT;32;3;202390
EMOT;33;3;202390
EMOT;34;3;202390
EMOT;35;3;202390
EMOT;36;3;202390
EMOT;37;3;202390
EMOT;38;3;202390
EMPE;28;1;202390
EMPE;29;1;202390
EMPE;30;1;202390
EMPE;31;1;202390
EMPE;32;1;202390
EMPE;33;1;202390
EMPE;34;1;202390
EMPE;35;1;202390
EMPE;36;1;202390
EMPE;37;1;202390
EMPE;38;1;202390
EMPS;30;2;202390
EMPS;31;2;202390
EMPS;32;2;202390
EMPS;33;2;202390
EMPS;34;2;202390
EMPS;35;2;202390
EMPS;36;2;202390
EMPS;37;2;202390
EMPS;38;2;202390
EMRA;28;2;202390
EMRA;29;2;202390
EMRA;30;2;202390
EMRA;31;2;202390
EMRA;32;2;202390
EMRA;33;2;202390
EMRA;34;2;202390
EMRA;35;2;202390
EMRA;36;2;202390
EMRA;37;2;202390
EMRA;38;2;202390
EMUG;36;1;202390
EMUG;37;2;202390
EMUG;38;2;202390
EOCM;17;2;202390
EOCM;18;4;202390
EOCM;19;4;202390
EOCM;20;4;202390
EOCM;21;4;202390
EOCM;22;4;202390
EOCM;23;4;202390
EOCM;24;4;202390
EOCM;25;4;202390
EOCM;26;5;202390
EOCM;27;5;202390
EOCM;28;6;202390
EOCM;29;6;202390
EOCM;30;6;202390
EOCM;31;6;202390
EOCM;32;6;202390
EOCM;33;6;202390
EOCM;34;6;202390
EOCM;35;6;202390
EOCM;36;6;202390
EOCM;37;6;202390
EOCM;38;6;202390
EOEN;16;4;202390
EOEN;17;11;202390
EOEN;18;11;202390
EOEN;19;11;202390
EOEN;20;12;202390
EOEN;21;12;202390
EOEN;22;12;202390
EOEN;23;12;202390
EOEN;24;12;202390
EOEN;25;12;202390
EOEN;26;13;202390
EOEN;27;13;202390
EOEN;28;13;202390
EOEN;29;13;202390
EOEN;30;13;202390
EOEN;31;13;202390
EOEN;32;13;202390
EOEN;33;13;202390
EOEN;34;14;202390
EOEN;35;14;202390
EOEN;36;14;202390
EOEN;37;14;202390
EOEN;38;14;202390
EOIM;16;1;202390
EOIM;17;1;202390
EOIM;18;1;202390
EOIM;19;1;202390
EOIM;20;2;202390
EOIM;21;3;202390
EOIM;22;3;202390
EOIM;23;4;202390
EOIM;24;5;202390
EOIM;25;5;202390
EOIM;26;5;202390
EOIM;27;6;202390
EOIM;28;6;202390
EOIM;29;6;202390
EOIM;30;6;202390
EOIM;31;6;202390
EOIM;32;6;202390
EOIM;33;6;202390
EOIM;34;6;202390
EOIM;35;6;202390
EOIM;36;6;202390
EOIM;37;6;202390
EOIM;38;6;202390
EOIO;18;10;202390
EOIO;19;10;202390
EOIO;20;10;202390
EOIO;21;10;202390
EOIO;22;10;202390
EOIO;23;10;202390
EOIO;24;10;202390
EOIO;25;10;202390
EOIO;26;10;202390
EOIO;27;10;202390
EOIO;28;10;202390
EOIO;29;10;202390
EOIO;30;10;202390
EOIO;31;10;202390
EOIO;32;10;202390
EOIO;33;10;202390
EOIO;34;10;202390
EOIO;35;10;202390
EOIO;36;10;202390
EOIO;37;10;202390
EOIO;38;10;202390
EOOP;15;8;202390
EOOP;16;8;202390
EOOP;17;8;202390
EOOP;18;8;202390
EOOP;19;8;202390
EOOP;20;8;202390
EOOP;21;8;202390
EOOP;22;8;202390
EOOP;23;8;202390
EOOP;24;8;202390
EOOP;25;8;202390
EOOP;26;8;202390
EOOP;27;8;202390
EOOP;28;8;202390
EOOP;29;8;202390
EOOP;30;8;202390
EOOP;31;8;202390
EOOP;32;8;202390
EOOP;33;8;202390
EOOP;34;8;202390
EOOP;35;9;202390
EOOP;36;9;202390
EOOP;37;9;202390
EOOP;38;9;202390
EOOR;18;5;202390
EOOR;19;6;202390
EOOR;20;6;202390
EOOR;21;6;202390
EOOR;22;6;202390
EOOR;23;6;202390
EOOR;24;8;202390
EOOR;25;9;202390
EOOR;26;9;202390
EOOR;27;9;202390
EOOR;28;9;202390
EOOR;29;9;202390
EOOR;30;9;202390
EOOR;31;9;202390
EOOR;32;9;202390
EOOR;33;9;202390
EOOR;34;9;202390
EOOR;35;9;202390
EOOR;36;9;202390
EOOR;37;9;202390
EOOR;38;9;202390
EOPE;16;5;202390
EOPE;17;8;202390
EOPE;18;8;202390
EOPE;19;8;202390
EOPE;20;8;202390
EOPE;21;9;202390
EOPE;22;9;202390
EOPE;23;9;202390
EOPE;24;9;202390
EOPE;25;10;202390
EOPE;26;10;202390
EOPE;27;10;202390
EOPE;28;10;202390
EOPE;29;10;202390
EOPE;30;10;202390
EOPE;31;10;202390
EOPE;32;10;202390
EOPE;33;10;202390
EOPE;34;10;202390
EOPE;35;10;202390
EOPE;36;10;202390
EOPE;37;10;202390
EOPE;38;10;202390
EORO;17;8;202390
EORO;18;10;202390
EORO;19;10;202390
EORO;20;10;202390
EORO;21;10;202390
EORO;22;10;202390
EORO;23;10;202390
EORO;24;10;202390
EORO;25;10;202390
EORO;26;11;202390
EORO;27;11;202390
EORO;28;11;202390
EORO;29;11;202390
EORO;30;11;202390
EORO;31;11;202390
EORO;32;11;202390
EORO;33;11;202390
EORO;34;11;202390
EORO;35;11;202390
EORO;36;12;202390
EORO;37;12;202390
EORO;38;12;202390
EOTT;15;3;202390
EOTT;16;4;202390
EOTT;17;5;202390
EOTT;18;5;202390
EOTT;19;6;202390
EOTT;20;6;202390
EOTT;21;6;202390
EOTT;22;6;202390
EOTT;23;6;202390
EOTT;24;7;202390
EOTT;25;7;202390
EOTT;26;7;202390
EOTT;27;7;202390
EOTT;28;7;202390
EOTT;29;7;202390
EOTT;30;7;202390
EOTT;31;7;202390
EOTT;32;7;202390
EOTT;33;7;202390
EOTT;34;7;202390
EOTT;35;7;202390
EOTT;36;7;202390
EOTT;37;7;202390
EOTT;38;7;202390
EPAH;24;1;202390
EPAH;25;1;202390
EPAH;26;1;202390
EPAH;27;1;202390
EPAH;28;1;202390
EPAH;29;1;202390
EPAH;30;1;202390
EPAH;31;1;202390
EPAH;32;1;202390
EPAH;33;1;202390
EPAH;34;1;202390
EPAH;35;1;202390
EPAH;36;1;202390
EPAH;37;1;202390
EPAH;38;1;202390
EPAQ;19;2;202390
EPAQ;20;2;202390
EPAQ;21;2;202390
EPAQ;22;3;202390
EPAQ;23;3;202390
EPAQ;24;3;202390
EPAQ;25;3;202390
EPAQ;26;3;202390
EPAQ;27;3;202390
EPAQ;28;3;202390
EPAQ;29;3;202390
EPAQ;30;3;202390
EPAQ;31;3;202390
EPAQ;32;3;202390
EPAQ;33;3;202390
EPAQ;34;3;202390
EPAQ;35;3;202390
EPAQ;36;3;202390
EPAQ;37;3;202390
EPAQ;38;3;202390
MADP;23;1;202390
MADP;24;2;202390
MADP;25;5;202390
MADP;26;5;202390
MADP;27;5;202390
MADP;28;5;202390
MADP;29;5;202390
MADP;30;6;202390
MADP;31;7;202390
MADP;32;8;202390
MADP;33;8;202390
MADP;34;8;202390
MADP;35;9;202390
MADP;36;9;202390
MADP;37;13;202390
MADP;38;24;202390
MAEC;25;1;202390
MAEC;26;1;202390
MAEC;27;2;202390
MAEC;28;2;202390
MAEC;29;2;202390
MAEC;30;2;202390
MAEC;31;2;202390
MAEC;32;2;202390
MAEC;33;2;202390
MAEC;34;2;202390
MAEC;35;2;202390
MAEC;36;2;202390
MAEC;37;2;202390
MAEC;38;2;202390
MAFM;19;1;202390
MAFM;20;1;202390
MAFM;21;2;202390
MAFM;22;2;202390
MAFM;23;2;202390
MAFM;24;2;202390
MAFM;25;2;202390
MAFM;26;2;202390
MAFM;27;2;202390
MAFM;28;2;202390
MAFM;29;2;202390
MAFM;30;2;202390
MAFM;31;3;202390
MAFM;32;3;202390
MAFM;33;3;202390
MAFM;34;4;202390
MAFM;35;4;202390
MAFM;36;4;202390
MAFM;37;4;202390
MAFM;38;5;202390
MAGS;20;2;202390
MAGS;21;3;202390
MAGS;22;3;202390
MAGS;23;4;202390
MAGS;24;4;202390
MAGS;25;4;202390
MAGS;26;5;202390
MAGS;27;5;202390
MAGS;28;6;202390
MAGS;29;7;202390
MAGS;30;10;202390
MAGS;31;10;202390
MAGS;32;10;202390
MAGS;33;12;202390
MAGS;34;12;202390
MAGS;35;13;202390
MAGS;36;14;202390
MAGS;37;14;202390
MAGS;38;17;202390
MAIN;38;1;202390
MDAD;19;1;202390
MDAD;20;4;202390
MDAD;21;6;202390
MDAD;22;8;202390
MDAD;23;8;202390
MDAD;24;10;202390
MDAD;25;14;202390
MDAD;26;15;202390
MDAD;27;16;202390
MDAD;28;17;202390
MDAD;29;18;202390
MDAD;30;19;202390
MDAD;31;20;202390
MDAD;32;20;202390
MDAD;33;20;202390
MDAD;34;20;202390
MDAD;35;21;202390
MDAD;36;23;202390
MDAD;37;26;202390
MDAD;38;30;202390
MDDE;18;1;202390
MDDE;19;2;202390
MDDE;20;2;202390
MDDE;21;2;202390
MDDE;22;3;202390
MDDE;23;3;202390
MDDE;24;4;202390
MDDE;25;4;202390
MDDE;26;6;202390
MDDE;27;6;202390
MDDE;28;7;202390
MDDE;29;10;202390
MDDE;30;10;202390
MDDE;31;10;202390
MDDE;32;11;202390
MDDE;33;11;202390
MDDE;34;11;202390
MDDE;35;13;202390
MDDE;36;15;202390
MDDE;37;16;202390
MDDE;38;16;202390
MDFI;26;1;202390
MDFI;27;1;202390
MDFI;28;1;202390
MDFI;29;2;202390
MDFI;30;2;202390
MDFI;31;2;202390
MDFI;32;2;202390
MDFI;33;2;202390
MDFI;34;5;202390
MDFI;35;5;202390
MDFI;36;7;202390
MDFI;37;8;202390
MDFI;38;13;202390
MDGE;23;1;202390
MDGE;24;2;202390
MDGE;25;3;202390
MDGE;26;4;202390
MDGE;27;4;202390
MDGE;28;5;202390
MDGE;29;12;202390
MDGE;30;14;202390
MDGE;31;15;202390
MDGE;32;15;202390
MDGE;33;15;202390
MDGE;34;16;202390
MDGE;35;16;202390
MDGE;36;18;202390
MDGE;37;18;202390
MDGE;38;19;202390
MDPE;25;2;202390
MDPE;26;3;202390
MDPE;27;4;202390
MDPE;28;5;202390
MDPE;29;5;202390
MDPE;30;7;202390
MDPE;31;8;202390
MDPE;32;8;202390
MDPE;33;10;202390
MDPE;34;10;202390
MDPE;35;12;202390
MDPE;36;14;202390
MDPE;37;15;202390
MDPE;38;17;202390
MDRC;20;1;202390
MDRC;21;1;202390
MDRC;22;1;202390
MDRC;23;1;202390
MDRC;24;1;202390
MDRC;25;1;202390
MDRC;26;2;202390
MDRC;27;2;202390
MDRC;28;2;202390
MDRC;29;2;202390
MDRC;30;2;202390
MDRC;31;3;202390
MDRC;32;3;202390
MDRC;33;3;202390
MDRC;34;3;202390
MDRC;35;3;202390
MDRC;36;3;202390
MDRC;37;4;202390
MDRC;38;4;202390
MDTR;13;2;202390
MDTR;14;2;202390
MDTR;15;2;202390
MDTR;16;3;202390
MDTR;17;4;202390
MDTR;18;4;202390
MDTR;19;4;202390
MDTR;20;6;202390
MDTR;21;7;202390
MDTR;22;8;202390
MDTR;23;8;202390
MDTR;24;8;202390
MDTR;25;10;202390
MDTR;26;11;202390
MDTR;27;11;202390
MDTR;28;11;202390
MDTR;29;11;202390
MDTR;30;14;202390
MDTR;31;14;202390
MDTR;32;14;202390
MDTR;33;15;202390
MDTR;34;16;202390
MDTR;35;18;202390
MDTR;36;21;202390
MDTR;37;21;202390
MDTR;38;25;202390
MDUC;37;2;202390
MDUC;38;2;202390
MEDU;20;1;202390
MEDU;21;1;202390
MEDU;22;1;202390
MEDU;23;1;202390
MEDU;24;1;202390
MEDU;25;4;202390
MEDU;26;5;202390
MEDU;27;7;202390
MEDU;28;8;202390
MEDU;29;10;202390
MEDU;30;12;202390
MEDU;31;16;202390
MEDU;32;16;202390
MEDU;33;16;202390
MEDU;34;17;202390
MEDU;35;19;202390
MEDU;36;19;202390
MEDU;37;21;202390
MEDU;38;22;202390
MEMG;14;1;202390
MEMG;15;1;202390
MEMG;16;1;202390
MEMG;17;1;202390
MEMG;18;2;202390
MEMG;19;2;202390
MEMG;20;3;202390
MEMG;21;3;202390
MEMG;22;4;202390
MEMG;23;5;202390
MEMG;24;6;202390
MEMG;25;8;202390
MEMG;26;8;202390
MEMG;27;8;202390
MEMG;28;8;202390
MEMG;29;9;202390
MEMG;30;10;202390
MEMG;31;10;202390
MEMG;32;10;202390
MEMG;33;10;202390
MEMG;34;10;202390
MEMG;35;10;202390
MEMG;36;12;202390
MEMG;37;12;202390
MEMG;38;12;202390
MEPI;23;1;202390
MEPI;24;3;202390
MEPI;25;4;202390
MEPI;26;4;202390
MEPI;27;5;202390
MEPI;28;5;202390
MEPI;29;5;202390
MEPI;30;5;202390
MEPI;31;5;202390
MEPI;32;5;202390
MEPI;33;5;202390
MEPI;34;6;202390
MEPI;35;7;202390
MEPI;36;9;202390
MEPI;37;9;202390
MEPI;38;10;202390
MESP;19;1;202390
MESP;20;1;202390
MESP;21;1;202390
MESP;22;2;202390
MESP;23;4;202390
MESP;24;5;202390
MESP;25;5;202390
MESP;26;5;202390
MESP;27;5;202390
MESP;28;16;202390
MESP;29;23;202390
MESP;30;24;202390
MESP;31;24;202390
MESP;32;24;202390
MESP;33;24;202390
MESP;34;28;202390
MESP;35;29;202390
MESP;36;29;202390
MESP;37;29;202390
MESP;38;29;202390
MFIA;18;1;202390
MFIA;19;2;202390
MFIA;20;2;202390
MFIA;21;2;202390
MFIA;22;2;202390
MFIA;23;2;202390
MFIA;24;2;202390
MFIA;25;2;202390
MFIA;26;2;202390
MFIA;27;2;202390
MFIA;28;2;202390
MFIA;29;2;202390
MFIA;30;2;202390
MFIA;31;5;202390
MFIA;32;5;202390
MFIA;33;5;202390
MFIA;34;5;202390
MFIA;35;5;202390
MFIA;36;6;202390
MFIA;37;7;202390
MFIA;38;8;202390
MFIL;30;1;202390
MFIL;31;1;202390
MFIL;32;1;202390
MFIL;33;1;202390
MFIL;34;1;202390
MFIL;35;1;202390
MFIL;36;1;202390
MFIL;37;1;202390
MFIL;38;1;202390
MHGP;16;1;202390
MHGP;17;1;202390
MHGP;18;2;202390
MHGP;19;2;202390
MHGP;20;2;202390
MHGP;21;2;202390
MHGP;22;2;202390
MHGP;23;2;202390
MHGP;24;2;202390
MHGP;25;2;202390
MHGP;26;2;202390
MHGP;27;2;202390
MHGP;28;3;202390
MHGP;29;4;202390
MHGP;30;6;202390
MHGP;31;6;202390
MHGP;32;6;202390
MHGP;33;6;202390
MHGP;34;6;202390
MHGP;35;6;202390
MHGP;36;7;202390
MHGP;37;7;202390
MHGP;38;7;202390
MNPP;13;1;202390
MNPP;14;1;202390
MNPP;15;1;202390
MNPP;16;1;202390
MNPP;17;1;202390
MNPP;18;1;202390
MNPP;19;1;202390
MNPP;20;1;202390
MNPP;21;2;202390
MNPP;22;2;202390
MNPP;23;2;202390
MNPP;24;2;202390
MNPP;25;2;202390
MNPP;26;2;202390
MNPP;27;3;202390
MNPP;28;4;202390
MNPP;29;4;202390
MNPP;30;6;202390
MNPP;31;6;202390
MNPP;32;6;202390
MNPP;33;6;202390
MNPP;34;9;202390
MNPP;35;10;202390
MNPP;36;10;202390
MNPP;37;12;202390
MNPP;38;12;202390
MPSP;20;1;202390
MPSP;21;3;202390
MPSP;22;3;202390
MPSP;23;4;202390
MPSP;24;4;202390
MPSP;25;9;202390
MPSP;26;10;202390
MPSP;27;11;202390
MPSP;28;11;202390
MPSP;29;11;202390
MPSP;30;12;202390
MPSP;31;14;202390
MPSP;32;17;202390
MPSP;33;18;202390
MPSP;34;19;202390
MPSP;35;21;202390
MPSP;36;21;202390
MPSP;37;23;202390
MPSP;38;25;202390
MSCF;25;4;202390
MSCF;26;4;202390
MSCF;27;6;202390
MSCF;28;6;202390
MSCF;29;6;202390
MSCF;30;6;202390
MSCF;31;6;202390
MSCF;32;6;202390
MSCF;33;6;202390
MSCF;34;6;202390
MSCF;35;7;202390
MSCF;36;7;202390
MSCF;37;7;202390
MSCF;38;7;202390
MSCM;25;3;202390
MSCM;26;4;202390
MSCM;27;6;202390
MSCM;28;6;202390
MSCM;29;6;202390
MSCM;30;6;202390
MSCM;31;7;202390
MSCM;32;7;202390
MSCM;33;7;202390
MSCM;34;7;202390
MSCM;35;7;202390
MSCM;36;7;202390
MSCM;37;7;202390
MSCM;38;8;202390
MTEM;18;3;202390
MTEM;19;3;202390
MTEM;20;5;202390
MTEM;21;7;202390
MTEM;22;7;202390
MTEM;23;7;202390
MTEM;24;8;202390
MTEM;25;9;202390
MTEM;26;10;202390
MTEM;27;11;202390
MTEM;28;12;202390
MTEM;29;12;202390
MTEM;30;13;202390
MTEM;31;15;202390
